video_id,channelTitle,title,tags,publishedAt,viewCount,likeCount,favouriteCount,commentCount,duration,definition,caption,pushblishDayName,durationSecs,tagCount
uCIpW9zOmgI,MrBeast,Is Pewdiepie The #2 Youtuber?!?!?  :0,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-03-04 01:53:50+00:00,74217.0,1560.0,,308.0,PT3M55S,hd,False,Wednesday,235.0,0
Z0Poefgrs4w,MrBeast,How Much Money Does Smosh Make????? 2016,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-03-03 01:14:27+00:00,62983.0,1170.0,,246.0,PT2M47S,hd,False,Tuesday,167.0,0
MLN6TRB9Jxw,MrBeast,Who Are The Worst Youtubers?????,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-03-01 12:00:00+00:00,209554.0,3671.0,,384.0,PT3M36S,hd,False,Sunday,216.0,0
vZrL_FFITgs,MrBeast,Subscriber Goals For 2016,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'subscriber', 'goal', 'for', 'year', 'next', 'enjoy']",2015-02-28 17:12:07+00:00,47569.0,1286.0,,561.0,PT4M8S,hd,False,Saturday,248.0,0
L7lGD_anC00,MrBeast,How Many People Do Youtube as a JOB?????,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-02-26 02:07:13+00:00,46421.0,1229.0,,226.0,PT2M54S,hd,False,Thursday,174.0,0
xu1nhAfnMGA,MrBeast,How Much Money Does Syndicate Project Make????? 2016,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-02-24 20:26:12+00:00,67433.0,976.0,,243.0,PT3M24S,hd,False,Tuesday,204.0,0
D1livXdFGkQ,MrBeast,Are Youtubers Millionaires?,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-02-22 19:45:00+00:00,152507.0,2901.0,,412.0,PT3M15S,hd,False,Sunday,195.0,0
bwp_3qLgWpQ,MrBeast,Magecraft - Epic Hit! 11k Troops killed.,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-02-21 15:41:14+00:00,46308.0,1205.0,,290.0,PT3M53S,hd,False,Saturday,233.0,0
tZpnfF0-7Ls,MrBeast,Highest Paid Musicians????,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-02-17 21:38:06+00:00,104425.0,1748.0,,267.0,PT4M48S,hd,False,Tuesday,288.0,0
BwAMltY3-c0,MrBeast,Making Fun Of Youtuber's Intros.,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-02-16 19:45:42+00:00,307512.0,7442.0,,619.0,PT1M54S,hd,False,Monday,114.0,0
7HBR3Ea72CY,MrBeast,10 Things You DIDN'T Know About Youtube!,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-02-08 00:04:06+00:00,58939.0,1372.0,,156.0,PT3M1S,hd,False,Sunday,181.0,0
Ds9H2UnUHL0,MrBeast,Quitting?,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-02-06 22:27:38+00:00,119145.0,4409.0,,657.0,PT3M46S,hd,False,Friday,226.0,0
iqUFeWAVp-0,MrBeast,How Much Money Does Markiplier Make????? 2016,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-01-04 20:59:46+00:00,109866.0,1913.0,,227.0,PT2M34S,hd,False,Sunday,154.0,0
W2skFWRk6qo,MrBeast,PewDiePie Uploads A Fake Video! LOL,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2015-01-01 18:56:04+00:00,67709.0,1353.0,,206.0,PT2M35S,hd,False,Thursday,155.0,0
X_qd-1xSTFA,MrBeast,Pewdiepie Was On T.V.,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-12-07 17:51:08+00:00,130390.0,3227.0,,399.0,PT2M29S,hd,False,Sunday,149.0,0
VWa0ImMY2bQ,MrBeast,Five Facts You Didn't Know About Youtube.,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'five', 'facts', 'yout', 'didnt', 'know', 'about', 'youtube']",2014-12-01 22:00:05+00:00,77479.0,1791.0,,269.0,PT4M21S,hd,False,Monday,261.0,0
fEcASr38n2E,MrBeast,Milestones And Plans For My Channel,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-11-30 18:21:44+00:00,59615.0,1487.0,,257.0,PT3M,hd,False,Sunday,180.0,0
udmf5MQLNGA,MrBeast,How Much Money Did Gangnam Style Earn??? 2016,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-11-26 22:53:11+00:00,86269.0,1713.0,,230.0,PT2M24S,hd,False,Wednesday,144.0,0
0dg2eR2NSQ0,MrBeast,Best League Player In The Universe.,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-11-23 17:37:28+00:00,312948.0,16950.0,,1041.0,PT3M35S,hd,False,Sunday,215.0,0
6BNOWeYFyP8,MrBeast,MageCraft - Beginners tutorial. (The app),"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000', 'magecraft', 'hack', 'tutorial']",2014-11-17 02:25:46+00:00,46436.0,1098.0,,203.0,PT8M47S,hd,False,Monday,527.0,0
LDegY-H60_U,MrBeast,How much money does VanossGaming Make? 2016,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-11-02 16:06:08+00:00,270285.0,4009.0,,266.0,PT3M20S,hd,False,Sunday,200.0,0
D51HaR-XvgM,MrBeast,Opening Old Basketball Cards! Ep. #1 (Michael Jordan Found),"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-10-21 02:19:05+00:00,148607.0,3356.0,,282.0,PT4M27S,hd,False,Tuesday,267.0,0
Rio7r_vLUEo,MrBeast,20 Best Websites?????,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-08-29 22:45:20+00:00,137947.0,2854.0,,435.0,PT6M44S,hd,False,Friday,404.0,0
8E5Ygl02wtM,MrBeast,"How Much Money Does ""Chris Smooth"" Make?????","['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-08-21 22:46:35+00:00,57302.0,1081.0,,177.0,PT4M2S,hd,False,Thursday,242.0,0
moMJjt5KECc,MrBeast,Money Problems,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-08-20 17:40:18+00:00,229929.0,4462.0,,392.0,PT4M2S,hd,False,Wednesday,242.0,0
OffgqPzDi7Q,MrBeast,Vanoss vs Speedy! Who is better? Updated.,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-08-20 01:57:30+00:00,46471.0,1310.0,,384.0,PT3M45S,hd,False,Wednesday,225.0,0
B_7uD3B62MM,MrBeast,Welcome To My Channel!,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-08-18 00:01:52+00:00,69286.0,1676.0,,179.0,PT28S,hd,False,Monday,28.0,0
bA20RJcegOI,MrBeast,1500,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-08-08 18:58:18+00:00,253869.0,7834.0,,1585.0,PT2M23S,hd,False,Friday,143.0,0
NbHwVDt9Rjk,MrBeast,How Much Money Does Yogscast Make????? 2016,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-07-13 18:37:22+00:00,46888.0,870.0,,161.0,PT3M46S,hd,False,Sunday,226.0,0
VzsE09KjpKA,MrBeast,How Much Does WhiteBoy7thSt Make????? 2016,"['How', 'much', 'money', 'does', 'make', 'black', 'ops', 'two', 'gameplay', 'prestige', 'mrbeast6000']",2014-07-11 21:52:50+00:00,240694.0,2402.0,,213.0,PT3M27S,hd,False,Friday,207.0,0
HduubRTdko4,MrBeast,"How Much Does ""Epic Rap Battles"" Make?????","['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-07-10 23:05:51+00:00,46340.0,1244.0,,224.0,PT3M20S,hd,False,Thursday,200.0,0
qFOGv5zuTdw,MrBeast,How Much Money Does FaZe Make?????,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-07-09 21:15:15+00:00,46354.0,1354.0,,288.0,PT3M18S,hd,False,Wednesday,198.0,0
u6t4jrhs56Q,MrBeast,"Top Youtube ""ShoutOuts""","['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap', 'shout', 'outs']",2014-07-09 00:07:05+00:00,46505.0,1625.0,,329.0,PT6M5S,hd,False,Wednesday,365.0,0
460GXJiGCEs,MrBeast,Youtube Dream,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-07-08 00:17:34+00:00,65624.0,2003.0,,569.0,PT4M31S,hd,False,Tuesday,271.0,0
ZiuoOcj2eLY,MrBeast,In Dis Video I Play Minecraft. (Factions),"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap', 'minecraft', 'factions', 'woodycraft']",2014-07-05 15:57:13+00:00,51640.0,1485.0,,206.0,PT8M49S,hd,False,Saturday,529.0,0
LYK6SPMtJ_Y,MrBeast,Youtube Grind,"['youtube', 'black', 'ops', 'grind']",2014-06-28 21:06:46+00:00,92573.0,2418.0,,206.0,PT3M20S,sd,False,Saturday,200.0,0
2ljWxaMvE_0,MrBeast,Hacker in Ghost???? I Couldn't Kill Him.,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-06-22 00:27:19+00:00,46312.0,1418.0,,390.0,PT36S,hd,False,Sunday,36.0,0
rSuuQ_s8gOw,MrBeast,How Much Money Does Tmartn Make?????,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap', 'tmart', 'make']",2014-06-21 18:43:51+00:00,46416.0,1433.0,,346.0,PT2M37S,hd,False,Saturday,157.0,0
vKKhX-Uyggw,MrBeast,How Much Money Does FaZe Rain Make?????,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-06-18 14:00:09+00:00,61513.0,1235.0,,157.0,PT3M35S,hd,False,Wednesday,215.0,0
EAwXH82m-6A,MrBeast,G2g Brb,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-06-16 14:00:07+00:00,46505.0,1476.0,,405.0,PT3M,hd,False,Monday,180.0,0
U_07AG_CR5A,MrBeast,Crazy Nub Tub Reactions! Bo2 Fun!,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap', 'funny', 'reacftions', 'black']",2014-06-13 22:44:22+00:00,46359.0,1450.0,,377.0,PT3M40S,hd,False,Friday,220.0,0
Xe0AGtF5aNU,MrBeast,Fun In COD. - Insane Reactions Lol,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-06-10 19:01:43+00:00,46301.0,1455.0,,393.0,PT3M49S,hd,False,Tuesday,229.0,0
NCv0drAPm_M,MrBeast,Minecraft Build-off Fun!!!!!,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-06-09 12:00:07+00:00,63969.0,1746.0,,210.0,PT3M33S,hd,False,Monday,213.0,0
HuLAAXZXIy0,MrBeast,This Kid Should Quit COD....,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-06-02 21:37:07+00:00,68722.0,1422.0,,199.0,PT1M17S,hd,False,Monday,77.0,0
pV7UcYW1OwA,MrBeast,Computer vs Console My Perspective.,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-06-02 18:08:34+00:00,88475.0,2036.0,,314.0,PT3M25S,hd,False,Monday,205.0,0
x4IXCimma-s,MrBeast,5 Youtubers I Think Will Be Famous...,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-05-31 21:06:55+00:00,197871.0,5146.0,,858.0,PT4M24S,hd,False,Saturday,264.0,0
anZbhN0Wh_4,MrBeast,How Much Does PewDiePie Make????? 2016,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap', 'pewdiepie', 'how', 'much', 'make']",2014-05-24 19:33:12+00:00,331935.0,5127.0,,390.0,PT3M26S,hd,False,Saturday,206.0,0
3Q3pQmzWyZM,MrBeast,I Got Really Really Really Bored....,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-05-24 16:37:13+00:00,46460.0,1433.0,,324.0,PT52S,hd,False,Saturday,52.0,0
BqS4iVHa-LU,MrBeast,How Much Money Does Penguinz0 Make????? 2016,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap', 'Amazing (Composition)']",2014-05-16 23:53:55+00:00,83018.0,2873.0,,388.0,PT2M55S,hd,False,Friday,175.0,0
zX04jQFKCpo,MrBeast,How Much Money Does CaptainSparkles Make????? 2016,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-05-15 20:36:54+00:00,551424.0,5807.0,,503.0,PT3M3S,hd,False,Thursday,183.0,0
G7Y9ban7b0U,MrBeast,How Much Money Does Tobuscus Make?????,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-05-14 23:06:58+00:00,57309.0,1239.0,,231.0,PT2M22S,hd,False,Wednesday,142.0,0
EMVvA5Cr0fY,MrBeast,COD IS NOT DEAD,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-05-08 02:19:42+00:00,63807.0,1979.0,,306.0,PT3M22S,hd,False,Thursday,202.0,0
e14MroQ5k_s,MrBeast,Storm,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-04-30 20:31:15+00:00,207487.0,6548.0,,848.0,PT3M1S,hd,False,Wednesday,181.0,0
CuzdxsOXEZ8,MrBeast,Hearthstone - All Beards Challenge!,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-04-24 01:56:43+00:00,62755.0,1412.0,,250.0,PT23M53S,hd,False,Thursday,1433.0,0
67Wj-0OyKOM,MrBeast,Youtube ad.,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-04-20 20:26:16+00:00,422770.0,8740.0,,405.0,PT38S,hd,False,Sunday,38.0,0
LWstCINhd8g,MrBeast,Impossible,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-04-20 01:45:45+00:00,70570.0,2317.0,,354.0,PT3M53S,hd,False,Sunday,233.0,0
dg6iqLCPizs,MrBeast,Motivation,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-04-17 01:22:40+00:00,76241.0,2749.0,,277.0,PT2M54S,hd,False,Thursday,174.0,0
cRPldarzw-M,MrBeast,1k Subs,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-04-13 23:53:33+00:00,17316529.0,1281259.0,,92184.0,PT3M15S,hd,False,Sunday,195.0,0
-rdYtmUejSE,MrBeast,Yup I is the best at the game.,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-04-05 13:00:05+00:00,238043.0,4648.0,,501.0,PT7M10S,hd,False,Saturday,430.0,0
tusuuI7MEJU,MrBeast,Should I join FaZe?????,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap', 'fze', 'faze', 'should', 'join']",2014-04-04 19:44:52+00:00,728005.0,15529.0,,1650.0,PT3M30S,hd,False,Friday,210.0,0
XDe5f8BEvwY,MrBeast,"Youtube Networks Requirerments. (Machinima, TGN, 8byte....)","['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-04-01 16:37:55+00:00,76781.0,1154.0,,185.0,PT4M46S,hd,False,Tuesday,286.0,0
BtCGABBPH9s,MrBeast,Two Years of Youtube.,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-03-31 16:31:32+00:00,360920.0,8344.0,,1034.0,PT4M31S,hd,False,Monday,271.0,0
KJ_C_NSl0P8,MrBeast,"How Much Money Does ""Element Animation"" Make?????","['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-03-30 23:40:18+00:00,148780.0,2826.0,,324.0,PT3M29S,hd,False,Sunday,209.0,0
LI8nWXeYtOs,MrBeast,"How Much Money Does ""Skydoesminecraft"" Make????","['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-03-30 01:52:06+00:00,63465.0,1389.0,,370.0,PT2M47S,hd,False,Sunday,167.0,0
LMe7k8I082w,MrBeast,Should College Athletes Be Paid?????,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-03-29 00:18:35+00:00,71728.0,1658.0,,292.0,PT4M36S,hd,False,Saturday,276.0,0
h77pHTSPSiw,MrBeast,"""Beast"" Channel Trailer","['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-03-28 21:01:57+00:00,58532.0,1588.0,,228.0,PT2M1S,hd,False,Friday,121.0,0
JUiijjJOInw,MrBeast,What It Takes To Be A Full Time Youtuber...,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-03-27 19:00:05+00:00,48811.0,1593.0,,444.0,PT4M41S,hd,False,Thursday,281.0,0
gpbY6zCEBv4,MrBeast,How Video Games Boosted My SAT Score. Lol,"['mrbeast6000', 'titanfall', 'money', 'does', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-03-26 23:59:45+00:00,52741.0,1477.0,,225.0,PT2M57S,hd,False,Wednesday,177.0,0
Kgu2ApayYvI,MrBeast,How Much Money Do I Make?????,"['mrbeast6000', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-03-16 01:24:25+00:00,136027.0,4398.0,,656.0,PT4M10S,hd,False,Sunday,250.0,0
S9PIukDRcvk,MrBeast,Update,"['mrbeast6000', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-03-13 00:19:29+00:00,56894.0,1610.0,,344.0,PT4M21S,hd,False,Thursday,261.0,0
lrw3zkGS9Vc,MrBeast,Subscribers.,"['mrbeast6000', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-03-08 03:52:13+00:00,95598.0,2851.0,,1119.0,PT3M,hd,False,Saturday,180.0,0
IQYW_lVBYGo,MrBeast,How Much Money Does KyR's Speedy's Crew Make?????,"['mrbeast6000', 'call', 'of', 'duty', 'ghost', 'epic', 'must', 'see', 'insane', 'montage', 'hundred', 'plus', 'rediculous', 'kill', 'feed', 'multiplayer', 'confimed', 'oden', 'strike', 'amazing', 'spawn', 'trap']",2014-03-02 18:14:47+00:00,88596.0,1762.0,,315.0,PT2M54S,hd,False,Sunday,174.0,0
